onset	duration	trial_type	side
0.0	43.809	unconstrained	right
4.15	0.167	BAD_IK	right
4.6005	0.1	BAD_IK	right
5.2335	0.117	BAD_IK	right
5.517	0.1	BAD_IK	right
5.967	0.05	BAD_IK	right
6.0835	0.0835	BAD_IK	right
6.5005	1.7335	BAD_IK	right
8.284	0.0665	BAD_IK	right
8.384	0.15	BAD_IK	right
8.567	0.017	BAD_IK	right
8.617	0.417	BAD_IK	right
9.084	0.1165	BAD_IK	right
9.384	0.05	BAD_IK	right
9.5175	0.233	BAD_IK	right
9.784	0.6835	BAD_IK	right
10.5675	0.05	BAD_IK	right
10.884	0.1	BAD_IK	right
11.1005	0.05	BAD_IK	right
11.2005	0.3505	BAD_IK	right
16.918	0.0165	BAD_IK	right
17.218	0.0665	BAD_IK	right
17.3345	0.9335	BAD_IK	right
18.318	0.0665	BAD_IK	right
18.5515	0.1	BAD_IK	right
18.718	0.1165	BAD_IK	right
18.968	0.1335	BAD_IK	right
19.1345	0.1835	BAD_IK	right
19.418	0.5165	BAD_IK	right
20.0015	0.3	BAD_IK	right
20.418	0.0165	BAD_IK	right
20.7015	2.0335	BAD_IK	right
22.818	0.2505	BAD_IK	right
23.2515	0.467	BAD_IK	right
27.202	0.5165	BAD_IK	right
27.8855	0.2	BAD_IK	right
28.1185	0.3	BAD_IK	right
28.452	0.2835	BAD_IK	right
28.852	0.0165	BAD_IK	right
28.902	0.05	BAD_IK	right
29.352	3.681	BAD_IK	right
33.083	0.083	BAD_IK	right
33.2995	0.2165	BAD_IK	right
33.5995	1.15	BAD_IK	right
34.816	0.05	BAD_IK	right
35.166	0.4	BAD_IK	right
35.5995	0.0835	BAD_IK	right
40.215	3.3515	BAD_IK	right
43.7665	0.043	BAD_IK	right
