filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-147_ses-01_task-emg2pose_run-01_recording-left_emg.bdf		64.7135	TwoHandedFreeStyle	left	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-1_left.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-02_recording-right_emg.bdf		64.7095	TwoHandedFreeStyle	right	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-1_right.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-03_recording-right_emg.bdf		45.273	unconstrained	right	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-2_right.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-04_recording-left_emg.bdf		45.281	IndexPinchesMiddlePinchesThumbswipes	left	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-2_left.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-05_recording-right_emg.bdf		44.289	IndexPinchesMiddlePinchesThumbswipes	right	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-3_right.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-06_recording-left_emg.bdf		44.285	unconstrained	left	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-3_left.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-07_recording-right_emg.bdf		44.889	unconstrained	right	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-4_right.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-08_recording-left_emg.bdf		44.889	FastPongFronthandBackhandThrowing	left	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-4_left.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-09_recording-right_emg.bdf		45.989	FastPongFronthandBackhandThrowing	right	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-5_right.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-10_recording-left_emg.bdf		45.985	unconstrained	left	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-5_left.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-11_recording-right_emg.bdf		44.2735	unconstrained	right	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-6_right.hdf5	train	none
emg/sub-147_ses-01_task-emg2pose_run-12_recording-left_emg.bdf		44.2855	PokePinchCloseFar	left	2022-10-24-1666598400-788eb-cv-emg-pose-demonstration@2-recording-6_left.hdf5	train	none
