filename	acq_time	duration	stage	side	source_file
emg/sub-186_ses-04_task-emg2pose_run-01_recording-left_emg.bdf	n/a	66.6455	ThumbsUpDownThumbRotationsCWCCWP	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-1_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-02_recording-right_emg.bdf	n/a	66.6415	ThumbsUpDownThumbRotationsCWCCWP	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-1_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-03_recording-right_emg.bdf	n/a	60.0005	CountingUpDownFaceSideAway	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-2_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-04_recording-left_emg.bdf	n/a	60.0045	CountingUpDownFaceSideAway	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-2_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-05_recording-right_emg.bdf	n/a	58.345	ThumbsSwipesWholeHand	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-3_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-06_recording-left_emg.bdf	n/a	58.341	ThumbsSwipesWholeHand	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-3_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-07_recording-right_emg.bdf	n/a	57.8095	FingerWigglingSpreading	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-4_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-08_recording-left_emg.bdf	n/a	57.8095	FingerWigglingSpreading	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-4_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-09_recording-right_emg.bdf	n/a	58.4885	FingerAbductionSeries	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-5_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-10_recording-left_emg.bdf	n/a	58.4885	FingerAbductionSeries	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-5_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-11_recording-right_emg.bdf	n/a	57.241	WristFlexionAbduction	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-6_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-12_recording-left_emg.bdf	n/a	57.245	WristFlexionAbduction	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-6_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-13_recording-right_emg.bdf	n/a	58.493	FingerPinchesSingleFingerPinchesMultiple	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-7_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-14_recording-left_emg.bdf	n/a	58.501	FingerPinchesSingleFingerPinchesMultiple	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-7_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-15_recording-right_emg.bdf	n/a	58.9165	FingerFreeform	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-8_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-16_recording-left_emg.bdf	n/a	58.9165	FingerFreeform	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-8_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-17_recording-left_emg.bdf	n/a	56.7365	IndividualFingerPointingSnap	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-9_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-18_recording-right_emg.bdf	n/a	56.7375	IndividualFingerPointingSnap	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-9_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-19_recording-right_emg.bdf	n/a	59.005	HandClawGraspFlicks	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-10_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-20_recording-left_emg.bdf	n/a	59.005	HandClawGraspFlicks	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-10_left.hdf5
emg/sub-186_ses-04_task-emg2pose_run-21_recording-right_emg.bdf	n/a	57.621	ShakaVulcanPeace	right	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-11_right.hdf5
emg/sub-186_ses-04_task-emg2pose_run-22_recording-left_emg.bdf	n/a	57.625	ShakaVulcanPeace	left	2022-11-08-1667894400-d5fa4-cv-emg-pose-train@2-recording-11_left.hdf5
