onset	duration	trial_type	side
0.0	72.7075	ThumbsSwipesWholeHand	right
0.0	4.3665	BAD_IK	right
4.6835	5.4005	BAD_IK	right
11.284	1.6335	BAD_IK	right
16.351	3.867	BAD_IK	right
21.0015	2.2835	BAD_IK	right
23.318	7.1505	BAD_IK	right
32.719	0.732	BAD_IK	right
34.251	0.383	BAD_IK	right
34.6675	0.0835	BAD_IK	right
46.119	0.7165	BAD_IK	right
47.7855	0.7835	BAD_IK	right
48.852	0.1	BAD_IK	right
49.6355	0.0335	BAD_IK	right
51.502	0.1	BAD_IK	right
55.419	0.0165	BAD_IK	right
56.519	0.75	BAD_IK	right
63.019	0.0165	BAD_IK	right
67.369	0.933	BAD_IK	right
