onset	duration	trial_type	side
0.0	45.125	FastPongFronthandBackhandThrowing	right
0.0	0.0665	BAD_IK	right
0.6165	0.0835	BAD_IK	right
0.8835	0.1	BAD_IK	right
1.0165	0.067	BAD_IK	right
1.4335	0.1	BAD_IK	right
3.3335	0.4335	BAD_IK	right
4.2335	0.2335	BAD_IK	right
5.2335	0.2	BAD_IK	right
8.2505	0.1335	BAD_IK	right
9.1005	0.5335	BAD_IK	right
10.0505	0.15	BAD_IK	right
11.0005	0.05	BAD_IK	right
12.651	0.133	BAD_IK	right
12.901	0.2165	BAD_IK	right
14.7345	0.0665	BAD_IK	right
16.501	0.017	BAD_IK	right
16.568	0.1665	BAD_IK	right
17.451	0.45	BAD_IK	right
19.3015	0.05	BAD_IK	right
19.9345	0.067	BAD_IK	right
21.018	1.0335	BAD_IK	right
24.085	0.05	BAD_IK	right
24.1685	0.0165	BAD_IK	right
25.085	0.0335	BAD_IK	right
25.852	0.033	BAD_IK	right
25.9185	0.0165	BAD_IK	right
26.9185	0.0335	BAD_IK	right
27.0185	0.05	BAD_IK	right
30.702	0.05	BAD_IK	right
37.1665	0.0335	BAD_IK	right
37.233	0.017	BAD_IK	right
38.233	0.017	BAD_IK	right
38.3165	0.0835	BAD_IK	right
39.383	0.017	BAD_IK	right
39.5	0.0165	BAD_IK	right
