onset	duration	trial_type	side
0.0	44.9365	unconstrained	left
0.0835	0.1335	BAD_IK	left
0.35	0.467	BAD_IK	left
1.1335	0.0335	BAD_IK	left
1.2	0.1	BAD_IK	left
1.417	0.3665	BAD_IK	left
2.05	0.9835	BAD_IK	left
3.867	0.4835	BAD_IK	left
4.584	0.033	BAD_IK	left
5.6005	0.4165	BAD_IK	left
6.384	1.0335	BAD_IK	left
7.584	0.2	BAD_IK	left
9.901	0.3	BAD_IK	left
10.601	0.8165	BAD_IK	left
11.501	1.1665	BAD_IK	left
12.8845	2.6	BAD_IK	left
15.818	0.3335	BAD_IK	left
16.6515	0.233	BAD_IK	left
17.0845	0.1	BAD_IK	left
17.3015	0.05	BAD_IK	left
17.6345	0.1335	BAD_IK	left
17.8345	1.2005	BAD_IK	left
19.4015	0.6665	BAD_IK	left
20.8515	1.8	BAD_IK	left
22.7015	0.3835	BAD_IK	left
23.435	0.0835	BAD_IK	left
23.802	0.2665	BAD_IK	left
24.3685	0.05	BAD_IK	left
24.485	0.7	BAD_IK	left
25.3685	0.6835	BAD_IK	left
26.5185	0.5835	BAD_IK	left
28.169	1.1665	BAD_IK	left
31.3855	0.25	BAD_IK	left
31.8355	0.9845	BAD_IK	left
35.5865	0.302	BAD_IK	left
37.3385	0.967	BAD_IK	left
38.8055	1.3	BAD_IK	left
42.272	0.0165	BAD_IK	left
43.5885	0.25	BAD_IK	left
