onset	duration	trial_type	side
0.0	44.9215	unconstrained	right
0.0	0.0165	BAD_IK	right
0.7165	0.05	BAD_IK	right
1.033	0.4335	BAD_IK	right
1.6165	0.1835	BAD_IK	right
1.85	0.5335	BAD_IK	right
2.45	0.1335	BAD_IK	right
2.6335	0.033	BAD_IK	right
3.05	0.05	BAD_IK	right
3.2165	0.4835	BAD_IK	right
4.2165	0.017	BAD_IK	right
4.567	0.15	BAD_IK	right
4.85	0.217	BAD_IK	right
5.117	0.5165	BAD_IK	right
5.767	0.283	BAD_IK	right
6.567	0.183	BAD_IK	right
6.7835	0.55	BAD_IK	right
8.1335	0.567	BAD_IK	right
11.784	0.5835	BAD_IK	right
12.6675	0.15	BAD_IK	right
12.934	0.05	BAD_IK	right
13.034	0.3835	BAD_IK	right
13.734	0.3335	BAD_IK	right
14.101	1.5	BAD_IK	right
15.8175	1.5335	BAD_IK	right
17.4845	3.867	BAD_IK	right
21.468	2.4	BAD_IK	right
23.918	0.067	BAD_IK	right
24.418	0.8835	BAD_IK	right
25.4185	0.05	BAD_IK	right
25.685	0.0835	BAD_IK	right
25.885	0.1	BAD_IK	right
26.685	0.1665	BAD_IK	right
26.9515	1.2505	BAD_IK	right
28.852	1.15	BAD_IK	right
30.0355	0.0165	BAD_IK	right
30.1355	0.05	BAD_IK	right
31.202	0.0165	BAD_IK	right
31.2855	0.183	BAD_IK	right
31.5685	0.0335	BAD_IK	right
31.6355	0.2165	BAD_IK	right
31.8855	0.0665	BAD_IK	right
32.0685	0.05	BAD_IK	right
32.169	0.483	BAD_IK	right
32.9965	0.1835	BAD_IK	right
33.2135	0.5	BAD_IK	right
33.78	0.2335	BAD_IK	right
34.1965	0.167	BAD_IK	right
35.08	0.6165	BAD_IK	right
35.78	0.5015	BAD_IK	right
36.748	0.317	BAD_IK	right
37.098	0.317	BAD_IK	right
37.448	0.717	BAD_IK	right
38.8815	0.1335	BAD_IK	right
39.0815	0.017	BAD_IK	right
39.215	0.3665	BAD_IK	right
41.2315	0.067	BAD_IK	right
41.415	0.0835	BAD_IK	right
41.5315	0.017	BAD_IK	right
42.415	0.432	BAD_IK	right
42.9805	0.45	BAD_IK	right
43.4805	0.05	BAD_IK	right
43.5635	0.1	BAD_IK	right
43.747	0.0335	BAD_IK	right
43.8305	0.083	BAD_IK	right
43.9635	0.05	BAD_IK	right
