filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-134_ses-02_task-emg2pose_run-01_recording-left_emg.bdf	n/a	60.503	CountingUpDownFaceSideAway	left	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-1_left.hdf5	test	user_stage
emg/sub-134_ses-02_task-emg2pose_run-02_recording-right_emg.bdf	n/a	60.495	CountingUpDownFaceSideAway	right	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-1_right.hdf5	test	user_stage
emg/sub-134_ses-02_task-emg2pose_run-03_recording-right_emg.bdf	n/a	59.517	CountingUpDownFaceSideAway	right	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-2_right.hdf5	test	user_stage
emg/sub-134_ses-02_task-emg2pose_run-04_recording-left_emg.bdf	n/a	59.513	CountingUpDownFaceSideAway	left	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-2_left.hdf5	test	user_stage
emg/sub-134_ses-02_task-emg2pose_run-05_recording-right_emg.bdf	n/a	59.513	ThumbsSwipesWholeHand	right	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-3_right.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-06_recording-left_emg.bdf	n/a	59.509	ThumbsSwipesWholeHand	left	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-3_left.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-07_recording-right_emg.bdf	n/a	59.409	FingerWigglingSpreading	right	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-4_right.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-08_recording-left_emg.bdf	n/a	59.409	FingerWigglingSpreading	left	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-4_left.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-09_recording-right_emg.bdf	n/a	60.465	FingerAbductionSeries	right	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-5_right.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-10_recording-left_emg.bdf	n/a	60.469	FingerAbductionSeries	left	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-5_left.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-11_recording-right_emg.bdf	n/a	58.8565	WristFlexionAbduction	right	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-6_right.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-12_recording-left_emg.bdf	n/a	58.8565	WristFlexionAbduction	left	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-6_left.hdf5	test	user
emg/sub-134_ses-02_task-emg2pose_run-13_recording-right_emg.bdf	n/a	60.1095	FingerPinchesSingleFingerPinchesMultiple	right	2022-07-20-1658304000-39866-cv-emg-pose-train@2-recording-7_right.hdf5	test	user
