onset	duration	trial_type	side
0.0	56.7365	PokePinchCloseFar	right
0.0	0.1	BAD_IK	right
2.017	0.083	BAD_IK	right
2.9505	0.083	BAD_IK	right
4.0835	0.05	BAD_IK	right
5.267	0.2335	BAD_IK	right
6.067	0.2335	BAD_IK	right
7.334	0.2	BAD_IK	right
8.0005	0.267	BAD_IK	right
8.9005	0.05	BAD_IK	right
9.734	0.0335	BAD_IK	right
11.384	0.4835	BAD_IK	right
12.3175	5.117	BAD_IK	right
17.5345	0.117	BAD_IK	right
20.535	0.25	BAD_IK	right
24.5685	0.1165	BAD_IK	right
24.752	0.083	BAD_IK	right
24.8685	0.2165	BAD_IK	right
29.6855	0.4335	BAD_IK	right
30.2855	0.017	BAD_IK	right
31.019	0.25	BAD_IK	right
31.6525	0.0165	BAD_IK	right
31.819	0.05	BAD_IK	right
31.969	0.0165	BAD_IK	right
37.42	0.2665	BAD_IK	right
37.753	1.367	BAD_IK	right
39.2365	4.064	BAD_IK	right
48.8505	1.4	BAD_IK	right
50.4175	0.1165	BAD_IK	right
54.0855	1.9505	BAD_IK	right
