onset	duration	trial_type	side
0.0	48.7045	unconstrained	right
10.3675	0.1	BAD_IK	right
12.201	0.1165	BAD_IK	right
13.3845	0.333	BAD_IK	right
14.1345	0.0165	BAD_IK	right
14.3845	0.4	BAD_IK	right
15.6345	0.2165	BAD_IK	right
16.018	0.4835	BAD_IK	right
18.835	0.0165	BAD_IK	right
18.9015	0.1165	BAD_IK	right
19.468	0.65	BAD_IK	right
21.235	0.0165	BAD_IK	right
21.585	0.15	BAD_IK	right
28.119	0.083	BAD_IK	right
28.6855	0.0165	BAD_IK	right
28.902	0.2	BAD_IK	right
29.919	0.0165	BAD_IK	right
39.522	0.0335	BAD_IK	right
39.922	0.1165	BAD_IK	right
40.6555	0.15	BAD_IK	right
40.9055	0.2	BAD_IK	right
41.1555	0.0665	BAD_IK	right
41.322	0.05	BAD_IK	right
42.022	0.4	BAD_IK	right
42.4555	0.25	BAD_IK	right
42.7555	0.0665	BAD_IK	right
43.0555	4.9165	BAD_IK	right
