filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-52_ses-01_task-emg2pose_run-01_recording-left_emg.bdf		72.267	TwoHandedFreeStyle	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-1_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-02_recording-right_emg.bdf		72.247	TwoHandedFreeStyle	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-1_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-03_recording-right_emg.bdf		49.165	unconstrained	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-2_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-04_recording-left_emg.bdf		49.157	IndexPinchesMiddlePinchesThumbswipes	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-2_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-05_recording-right_emg.bdf		47.197	IndexPinchesMiddlePinchesThumbswipes	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-3_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-06_recording-left_emg.bdf		47.197	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-3_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-07_recording-right_emg.bdf		45.549	unconstrained	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-4_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-08_recording-left_emg.bdf		45.557	DoorknobFingerGraspFistGrab	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-4_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-09_recording-right_emg.bdf		44.321	DoorknobFingerGraspFistGrab	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-5_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-10_recording-left_emg.bdf		44.309	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-5_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-11_recording-right_emg.bdf		48.529	unconstrained	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-6_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-12_recording-left_emg.bdf		48.529	FastPongFronthandBackhandThrowing	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-6_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-13_recording-right_emg.bdf		45.4685	FastPongFronthandBackhandThrowing	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-7_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-14_recording-left_emg.bdf		45.4685	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-7_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-15_recording-right_emg.bdf		60.845	HandDeskSeparateClaspedChest	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-8_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-16_recording-left_emg.bdf		60.849	HandDeskSeparateClaspedChest	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-8_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-17_recording-right_emg.bdf		52.5725	unconstrained	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-9_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-18_recording-left_emg.bdf		52.5805	PokePinchCloseFar	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-9_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-19_recording-left_emg.bdf		53.239	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-10_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-20_recording-right_emg.bdf		53.243	PokePinchCloseFar	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-10_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-21_recording-left_emg.bdf		45.5295	GraspPunchCloseFar	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-11_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-22_recording-right_emg.bdf		45.5255	unconstrained	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-11_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-23_recording-left_emg.bdf		50.861	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-12_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-24_recording-right_emg.bdf		50.857	GraspPunchCloseFar	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-12_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-25_recording-left_emg.bdf		50.841	PokeDrawPinchRotateclosefar	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-13_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-26_recording-right_emg.bdf		50.841	unconstrained	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-13_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-27_recording-left_emg.bdf		60.5525	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-14_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-28_recording-right_emg.bdf		60.5485	PokeDrawPinchRotateclosefar	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-14_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-29_recording-left_emg.bdf		62.429	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-15_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-30_recording-right_emg.bdf		62.421	AllFingerPinchesThumbSwipeThumbRotate	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-15_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-31_recording-right_emg.bdf		57.7605	CountingUpDownFingerWigglingSpreading	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-16_right.hdf5	val	user_stage
emg/sub-52_ses-01_task-emg2pose_run-32_recording-left_emg.bdf		57.7605	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-16_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-33_recording-right_emg.bdf		45.9205	OneHandedFreeStyle	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-17_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-34_recording-left_emg.bdf		45.9165	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-17_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-35_recording-left_emg.bdf		58.7445	FingerTouchPalmClapmrburns	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-18_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-36_recording-right_emg.bdf		58.7485	FingerTouchPalmClapmrburns	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-18_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-37_recording-left_emg.bdf		47.9365	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-19_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-38_recording-right_emg.bdf		47.9325	HandOverHandAllFingerPinchesThumbSwipeThumbRotate	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-19_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-39_recording-right_emg.bdf		54.4275	HandOverHandCountingUpDownFingerWigglingSpreading	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-20_right.hdf5	val	user_stage
emg/sub-52_ses-01_task-emg2pose_run-40_recording-left_emg.bdf		54.4315	unconstrained	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-20_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-41_recording-right_emg.bdf		59.729	HandOverHandCountingUpDownFingerWigglingSpreading	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-21_right.hdf5	val	user_stage
emg/sub-52_ses-01_task-emg2pose_run-42_recording-left_emg.bdf		59.725	HandOverHandCountingUpDownFingerWigglingSpreading	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-21_left.hdf5	val	user_stage
emg/sub-52_ses-01_task-emg2pose_run-43_recording-right_emg.bdf		59.4085	PlayBlocksChess	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-22_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-44_recording-left_emg.bdf		59.4085	PlayBlocksChess	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-22_left.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-45_recording-right_emg.bdf		66.2725	CoffeePanicPete	right	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-23_right.hdf5	val	user
emg/sub-52_ses-01_task-emg2pose_run-46_recording-left_emg.bdf		66.2685	CoffeePanicPete	left	2022-10-11-1665475200-3a3a5-cv-emg-pose-demonstration@2-recording-23_left.hdf5	val	user
