onset	duration	trial_type	side
0.0	72.6245	FingerTouchPalmClapmrburns	right
0.767	3.3165	BAD_IK	right
15.451	0.9835	BAD_IK	right
17.8515	2.1835	BAD_IK	right
23.485	3.309	BAD_IK	right
27.044	0.1	BAD_IK	right
28.0275	0.2665	BAD_IK	right
28.644	0.6335	BAD_IK	right
31.9945	0.0665	BAD_IK	right
33.028	0.083	BAD_IK	right
33.9715	3.9225	BAD_IK	right
38.127	0.1335	BAD_IK	right
39.8285	0.65	BAD_IK	right
45.762	0.0335	BAD_IK	right
50.8785	2.5835	BAD_IK	right
53.4955	0.5665	BAD_IK	right
54.1285	0.1335	BAD_IK	right
54.2955	0.2165	BAD_IK	right
54.5785	0.1	BAD_IK	right
54.8285	2.767	BAD_IK	right
59.162	1.2165	BAD_IK	right
67.3785	3.15	BAD_IK	right
71.395	1.23	BAD_IK	right
