onset	duration	trial_type	side
0.0	46.513	unconstrained	left
0.0	0.05	BAD_IK	left
10.1675	2.0335	BAD_IK	left
12.251	0.333	BAD_IK	left
12.6175	0.7	BAD_IK	left
13.401	0.3165	BAD_IK	left
13.7675	1.2335	BAD_IK	left
24.5185	0.0165	BAD_IK	left
24.6015	0.05	BAD_IK	left
24.7185	0.083	BAD_IK	left
24.8515	0.05	BAD_IK	left
24.935	0.1165	BAD_IK	left
25.1685	0.0665	BAD_IK	left
25.502	0.0665	BAD_IK	left
25.735	0.05	BAD_IK	left
27.6685	0.067	BAD_IK	left
27.852	0.0335	BAD_IK	left
27.9685	0.15	BAD_IK	left
28.152	0.2665	BAD_IK	left
37.6425	0.25	BAD_IK	left
37.926	0.1165	BAD_IK	left
38.1925	0.05	BAD_IK	left
38.326	0.0665	BAD_IK	left
38.476	0.1665	BAD_IK	left
38.8425	0.0835	BAD_IK	left
39.459	0.0835	BAD_IK	left
40.494	0.2165	BAD_IK	left
