onset	duration	trial_type	side
0.0	60.105	CountingUpDownFaceSideAway	right
0.0	0.1335	BAD_IK	right
0.1835	2.65	BAD_IK	right
3.767	2.4	BAD_IK	right
6.5505	1.7335	BAD_IK	right
8.9005	1.5	BAD_IK	right
10.8175	1.85	BAD_IK	right
13.3175	1.3335	BAD_IK	right
15.6675	0.617	BAD_IK	right
17.418	1.3665	BAD_IK	right
19.4845	0.75	BAD_IK	right
21.9015	1.6835	BAD_IK	right
24.2685	1.5335	BAD_IK	right
26.685	1.4505	BAD_IK	right
28.7185	1.4005	BAD_IK	right
30.652	0.767	BAD_IK	right
43.168	1.9	BAD_IK	right
55.018	1.6665	BAD_IK	right
