onset	duration	trial_type	side
0.0	59.461	FingerTouchPalmClapmrburns	right
9.884	0.0335	BAD_IK	right
14.951	0.1665	BAD_IK	right
15.301	0.0335	BAD_IK	right
15.6845	0.2165	BAD_IK	right
17.4845	0.0165	BAD_IK	right
17.5345	0.05	BAD_IK	right
20.6015	0.2665	BAD_IK	right
25.252	0.033	BAD_IK	right
25.5685	0.3	BAD_IK	right
30.019	0.1	BAD_IK	right
30.202	0.05	BAD_IK	right
30.2855	0.4	BAD_IK	right
35.1505	0.1335	BAD_IK	right
35.3175	0.033	BAD_IK	right
47.786	0.15	BAD_IK	right
47.969	0.0335	BAD_IK	right
48.119	0.1335	BAD_IK	right
48.8855	0.1335	BAD_IK	right
