onset	duration	trial_type	side
0.0	250.4085	TwoHandedFreeStyle	right
0.0	0.95	BAD_IK	right
1.567	0.1	BAD_IK	right
1.7335	0.0165	BAD_IK	right
2.4335	0.067	BAD_IK	right
5.1005	0.0835	BAD_IK	right
5.5005	0.1165	BAD_IK	right
5.717	0.0335	BAD_IK	right
10.151	0.1165	BAD_IK	right
11.5675	0.017	BAD_IK	right
12.3345	0.2	BAD_IK	right
12.6675	0.0335	BAD_IK	right
13.5845	0.2335	BAD_IK	right
13.918	0.1665	BAD_IK	right
14.7845	0.4335	BAD_IK	right
15.2845	0.4	BAD_IK	right
25.2355	0.233	BAD_IK	right
26.552	0.05	BAD_IK	right
29.269	0.0665	BAD_IK	right
30.1025	0.4165	BAD_IK	right
30.5525	0.0165	BAD_IK	right
31.9355	0.117	BAD_IK	right
32.732	0.1	BAD_IK	right
35.249	0.05	BAD_IK	right
36.483	0.1335	BAD_IK	right
37.883	0.1335	BAD_IK	right
39.2165	0.0165	BAD_IK	right
43.5	0.4835	BAD_IK	right
46.9665	0.1835	BAD_IK	right
69.3	0.4665	BAD_IK	right
97.8665	0.067	BAD_IK	right
98.1165	0.8835	BAD_IK	right
104.1835	0.1	BAD_IK	right
104.3165	0.0335	BAD_IK	right
104.4835	0.05	BAD_IK	right
104.5665	0.4	BAD_IK	right
105.0835	0.033	BAD_IK	right
133.4	0.0165	BAD_IK	right
133.6	0.0165	BAD_IK	right
133.65	0.0165	BAD_IK	right
134.2335	0.15	BAD_IK	right
134.6	0.05	BAD_IK	right
135.367	0.033	BAD_IK	right
136.6335	0.0335	BAD_IK	right
136.7	0.117	BAD_IK	right
137.15	0.017	BAD_IK	right
138.0	0.2	BAD_IK	right
138.467	0.033	BAD_IK	right
142.417	0.033	BAD_IK	right
143.15	0.1335	BAD_IK	right
144.5	0.15	BAD_IK	right
145.7835	0.0335	BAD_IK	right
147.2	0.0335	BAD_IK	right
149.7	0.017	BAD_IK	right
149.75	0.1335	BAD_IK	right
151.0	0.017	BAD_IK	right
151.3	0.1335	BAD_IK	right
153.65	0.0335	BAD_IK	right
153.9	0.117	BAD_IK	right
154.267	0.0165	BAD_IK	right
155.617	0.033	BAD_IK	right
156.3	0.05	BAD_IK	right
157.5335	0.7	BAD_IK	right
158.8835	0.0665	BAD_IK	right
160.2335	0.15	BAD_IK	right
175.2845	0.067	BAD_IK	right
189.118	0.0165	BAD_IK	right
189.2015	0.033	BAD_IK	right
199.5845	0.217	BAD_IK	right
200.2345	0.05	BAD_IK	right
201.0845	0.167	BAD_IK	right
216.2515	0.55	BAD_IK	right
226.218	0.267	BAD_IK	right
226.985	0.083	BAD_IK	right
227.4015	0.0165	BAD_IK	right
232.668	0.567	BAD_IK	right
233.8515	0.0665	BAD_IK	right
233.9515	0.05	BAD_IK	right
235.285	0.1	BAD_IK	right
243.1515	0.15	BAD_IK	right
243.935	0.083	BAD_IK	right
244.1015	0.0165	BAD_IK	right
244.468	0.5	BAD_IK	right
245.835	0.2	BAD_IK	right
