filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-37_ses-04_task-emg2pose_run-01_recording-left_emg.bdf		77.831	ThumbsUpDownThumbRotationsCWCCWP	left	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-1_left.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-02_recording-right_emg.bdf		77.455	ThumbsUpDownThumbRotationsCWCCWP	right	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-1_right.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-03_recording-right_emg.bdf		79.5475	CountingUpDownFaceSideAway	right	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-2_right.hdf5	test	stage
emg/sub-37_ses-04_task-emg2pose_run-04_recording-left_emg.bdf		80.205	CountingUpDownFaceSideAway	left	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-2_left.hdf5	test	stage
emg/sub-37_ses-04_task-emg2pose_run-05_recording-right_emg.bdf		60.6485	ThumbsSwipesWholeHand	right	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-3_right.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-06_recording-left_emg.bdf		60.7005	ThumbsSwipesWholeHand	left	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-3_left.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-07_recording-right_emg.bdf		60.349	FingerWigglingSpreading	right	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-08_recording-left_emg.bdf		60.341	FingerWigglingSpreading	left	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-09_recording-right_emg.bdf		58.4925	FingerAbductionSeries	right	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-10_recording-left_emg.bdf		59.6365	FingerAbductionSeries	left	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-11_recording-right_emg.bdf		61.2805	WristFlexionAbduction	right	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-6_right.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-12_recording-left_emg.bdf		61.2605	WristFlexionAbduction	left	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-6_left.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-13_recording-right_emg.bdf		61.2045	FingerPinchesSingleFingerPinchesMultiple	right	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-7_right.hdf5	train	none
emg/sub-37_ses-04_task-emg2pose_run-14_recording-left_emg.bdf		61.6925	FingerPinchesSingleFingerPinchesMultiple	left	2022-06-13-1655107200-e8510-cv-emg-pose-train@2-recording-7_left.hdf5	train	none
