onset	duration	trial_type	side
0.0	60.781	WristFlexionAbduction	right
0.0	0.05	BAD_IK	right
1.9	0.0335	BAD_IK	right
7.634	0.0665	BAD_IK	right
13.551	0.05	BAD_IK	right
15.6345	0.0665	BAD_IK	right
17.668	0.55	BAD_IK	right
18.8345	0.4335	BAD_IK	right
19.3345	0.0835	BAD_IK	right
19.918	1.05	BAD_IK	right
21.0015	0.2165	BAD_IK	right
21.5015	0.2	BAD_IK	right
21.768	0.0335	BAD_IK	right
21.835	0.0165	BAD_IK	right
22.3515	0.7	BAD_IK	right
24.035	0.5335	BAD_IK	right
25.485	0.517	BAD_IK	right
26.035	0.15	BAD_IK	right
26.885	0.05	BAD_IK	right
27.052	0.0165	BAD_IK	right
27.185	1.117	BAD_IK	right
28.8855	0.1	BAD_IK	right
29.052	0.05	BAD_IK	right
29.7355	0.4665	BAD_IK	right
30.252	0.05	BAD_IK	right
30.8855	1.1165	BAD_IK	right
32.58	0.167	BAD_IK	right
32.847	0.0665	BAD_IK	right
55.115	0.05	BAD_IK	right
57.715	0.05	BAD_IK	right
60.532	0.2495	BAD_IK	right
