filename	acq_time	duration	stage	side	source_file
emg/sub-178_ses-03_task-emg2pose_run-01_recording-left_emg.bdf	n/a	64.2055	ThumbsUpDownThumbRotationsCWCCWP	left	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-1_left.hdf5
emg/sub-178_ses-03_task-emg2pose_run-02_recording-right_emg.bdf	n/a	64.2055	ThumbsUpDownThumbRotationsCWCCWP	right	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-1_right.hdf5
emg/sub-178_ses-03_task-emg2pose_run-03_recording-right_emg.bdf	n/a	59.413	CountingUpDownFaceSideAway	right	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-2_right.hdf5
emg/sub-178_ses-03_task-emg2pose_run-04_recording-left_emg.bdf	n/a	59.413	CountingUpDownFaceSideAway	left	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-2_left.hdf5
emg/sub-178_ses-03_task-emg2pose_run-05_recording-right_emg.bdf	n/a	60.7245	ThumbsSwipesWholeHand	right	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-3_right.hdf5
emg/sub-178_ses-03_task-emg2pose_run-06_recording-left_emg.bdf	n/a	60.7205	ThumbsSwipesWholeHand	left	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-3_left.hdf5
emg/sub-178_ses-03_task-emg2pose_run-07_recording-right_emg.bdf	n/a	59.877	FingerWigglingSpreading	right	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-4_right.hdf5
emg/sub-178_ses-03_task-emg2pose_run-08_recording-left_emg.bdf	n/a	59.881	FingerWigglingSpreading	left	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-4_left.hdf5
emg/sub-178_ses-03_task-emg2pose_run-09_recording-right_emg.bdf	n/a	59.5565	FingerAbductionSeries	right	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-5_right.hdf5
emg/sub-178_ses-03_task-emg2pose_run-10_recording-left_emg.bdf	n/a	59.5445	FingerAbductionSeries	left	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-5_left.hdf5
emg/sub-178_ses-03_task-emg2pose_run-11_recording-right_emg.bdf	n/a	59.6165	WristFlexionAbduction	right	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-6_right.hdf5
emg/sub-178_ses-03_task-emg2pose_run-12_recording-left_emg.bdf	n/a	59.6165	WristFlexionAbduction	left	2022-09-13-1663056000-bf969-cv-emg-pose-train@2-recording-6_left.hdf5
