onset	duration	trial_type	side
0.0	60.8925	FingerWigglingSpreading	right
0.0	0.0335	BAD_IK	right
2.5505	0.0665	BAD_IK	right
2.717	0.2165	BAD_IK	right
32.319	0.017	BAD_IK	right
34.649	0.05	BAD_IK	right
36.6695	0.133	BAD_IK	right
38.2195	0.3665	BAD_IK	right
39.436	0.4165	BAD_IK	right
39.9025	0.6655	BAD_IK	right
41.268	0.5	BAD_IK	right
42.1515	0.05	BAD_IK	right
42.368	0.3665	BAD_IK	right
43.468	0.1835	BAD_IK	right
43.918	0.4665	BAD_IK	right
45.2515	0.0665	BAD_IK	right
45.6845	0.3335	BAD_IK	right
46.0845	0.0165	BAD_IK	right
47.1025	0.3835	BAD_IK	right
47.969	0.55	BAD_IK	right
48.8525	0.6665	BAD_IK	right
49.5525	0.3335	BAD_IK	right
49.918	0.0835	BAD_IK	right
50.868	0.4	BAD_IK	right
52.651	0.367	BAD_IK	right
53.2345	0.2835	BAD_IK	right
58.718	0.533	BAD_IK	right
59.318	0.9835	BAD_IK	right
