onset	duration	trial_type	side
0.0	240.225	TwoHandedFreeStyle	right
0.0	0.05	BAD_IK	right
32.9975	0.0335	BAD_IK	right
38.015	0.1	BAD_IK	right
38.715	0.017	BAD_IK	right
41.082	0.15	BAD_IK	right
41.8485	0.0665	BAD_IK	right
42.515	0.0165	BAD_IK	right
87.832	0.0165	BAD_IK	right
114.632	0.0165	BAD_IK	right
128.882	0.1165	BAD_IK	right
136.865	0.017	BAD_IK	right
154.2485	0.017	BAD_IK	right
155.4985	0.017	BAD_IK	right
156.8485	0.167	BAD_IK	right
183.15	0.0165	BAD_IK	right
183.7665	0.0335	BAD_IK	right
239.7335	0.35	BAD_IK	right
