onset	duration	trial_type	side
0.0	59.6645	CountingUpDownFaceSideAway	right
0.1835	0.2335	BAD_IK	right
0.6335	0.35	BAD_IK	right
6.3005	1.0	BAD_IK	right
11.951	0.6165	BAD_IK	right
13.0845	1.25	BAD_IK	right
15.2845	0.7165	BAD_IK	right
17.3015	0.3	BAD_IK	right
18.885	0.7665	BAD_IK	right
20.7015	1.017	BAD_IK	right
22.0515	0.2335	BAD_IK	right
22.6185	0.7165	BAD_IK	right
24.152	1.5335	BAD_IK	right
27.1185	0.4	BAD_IK	right
29.152	0.7835	BAD_IK	right
32.719	2.1495	BAD_IK	right
35.5185	1.283	BAD_IK	right
56.468	1.6165	BAD_IK	right
58.5345	0.0335	BAD_IK	right
59.418	0.247	BAD_IK	right
