filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-149_ses-03_task-emg2pose_run-01_recording-left_emg.bdf	n/a	61.263	ThumbsUpDownThumbRotationsCWCCWP	left	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-1_left.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-02_recording-right_emg.bdf	n/a	61.263	ThumbsUpDownThumbRotationsCWCCWP	right	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-1_right.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-03_recording-right_emg.bdf	n/a	59.3245	CountingUpDownFaceSideAway	right	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-2_right.hdf5	test	stage
emg/sub-149_ses-03_task-emg2pose_run-04_recording-left_emg.bdf	n/a	59.3285	CountingUpDownFaceSideAway	left	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-2_left.hdf5	test	stage
emg/sub-149_ses-03_task-emg2pose_run-05_recording-right_emg.bdf	n/a	59.9925	ThumbsSwipesWholeHand	right	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-3_right.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-06_recording-left_emg.bdf	n/a	59.9925	ThumbsSwipesWholeHand	left	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-3_left.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-07_recording-right_emg.bdf	n/a	59.717	FingerWigglingSpreading	right	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-08_recording-left_emg.bdf	n/a	59.729	FingerWigglingSpreading	left	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-09_recording-right_emg.bdf	n/a	59.689	FingerAbductionSeries	right	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-10_recording-left_emg.bdf	n/a	59.685	FingerAbductionSeries	left	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-11_recording-right_emg.bdf	n/a	59.5285	WristFlexionAbduction	right	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-6_right.hdf5	train	none
emg/sub-149_ses-03_task-emg2pose_run-12_recording-left_emg.bdf	n/a	59.5245	WristFlexionAbduction	left	2022-07-21-1658390400-7dfa6-cv-emg-pose-train@2-recording-6_left.hdf5	train	none
