onset	duration	trial_type	side
0.0	45.8495	GraspPunchCloseFar	right
1.333	0.1335	BAD_IK	right
2.15	0.083	BAD_IK	right
2.4335	0.083	BAD_IK	right
3.3165	0.5	BAD_IK	right
4.0	0.4165	BAD_IK	right
7.417	0.5165	BAD_IK	right
8.917	0.567	BAD_IK	right
10.067	0.817	BAD_IK	right
11.584	0.2165	BAD_IK	right
12.2005	0.0835	BAD_IK	right
15.034	0.05	BAD_IK	right
15.134	0.567	BAD_IK	right
16.201	0.0335	BAD_IK	right
17.5345	0.0165	BAD_IK	right
17.8675	0.217	BAD_IK	right
18.1175	0.0335	BAD_IK	right
18.468	0.0665	BAD_IK	right
18.9845	0.0665	BAD_IK	right
19.7845	0.4665	BAD_IK	right
25.5185	0.633	BAD_IK	right
27.6685	0.6165	BAD_IK	right
28.552	0.333	BAD_IK	right
35.148	0.7865	BAD_IK	right
36.3675	0.117	BAD_IK	right
37.251	0.1335	BAD_IK	right
43.0995	0.017	BAD_IK	right
45.5495	0.05	BAD_IK	right
45.667	0.0505	BAD_IK	right
