onset	duration	trial_type	side
0.0	44.4245	FastPongFronthandBackhandThrowing	left
0.0	1.25	BAD_IK	left
1.2835	0.0165	BAD_IK	left
2.167	0.2	BAD_IK	left
2.6005	0.6665	BAD_IK	left
3.3005	0.0165	BAD_IK	left
4.3005	0.9835	BAD_IK	left
6.1505	0.586	BAD_IK	left
6.9285	0.323	BAD_IK	left
8.1515	0.0165	BAD_IK	left
8.2345	0.017	BAD_IK	left
8.2845	0.15	BAD_IK	left
8.5845	0.017	BAD_IK	left
9.085	0.15	BAD_IK	left
9.268	0.017	BAD_IK	left
9.535	0.033	BAD_IK	left
9.6015	0.1165	BAD_IK	left
9.7515	0.05	BAD_IK	left
10.235	0.0165	BAD_IK	left
12.135	0.15	BAD_IK	left
12.3185	0.2	BAD_IK	left
13.335	0.1165	BAD_IK	left
13.485	1.0335	BAD_IK	left
15.202	1.65	BAD_IK	left
17.2185	0.1	BAD_IK	left
17.352	0.0335	BAD_IK	left
17.4685	0.067	BAD_IK	left
17.602	0.2335	BAD_IK	left
17.9855	0.6835	BAD_IK	left
21.4025	0.0165	BAD_IK	left
21.4525	0.433	BAD_IK	left
21.9855	0.0335	BAD_IK	left
23.419	0.5395	BAD_IK	left
24.942	0.8665	BAD_IK	left
26.742	1.022	BAD_IK	left
28.323	2.274	BAD_IK	left
30.927	0.736	BAD_IK	left
31.6965	0.0165	BAD_IK	left
31.8225	0.083	BAD_IK	left
32.539	0.7105	BAD_IK	left
33.2775	0.017	BAD_IK	left
34.0865	0.05	BAD_IK	left
34.1865	0.767	BAD_IK	left
35.0535	0.033	BAD_IK	left
35.12	0.0335	BAD_IK	left
36.02	0.5665	BAD_IK	left
36.6095	0.092	BAD_IK	left
36.7385	0.1425	BAD_IK	left
37.612	0.4315	BAD_IK	left
38.0535	0.041	BAD_IK	left
38.178	0.083	BAD_IK	left
38.2945	0.2665	BAD_IK	left
38.955	0.983	BAD_IK	left
40.5235	0.7615	BAD_IK	left
41.3515	0.167	BAD_IK	left
42.237	0.6985	BAD_IK	left
42.961	0.25	BAD_IK	left
43.811	0.614	BAD_IK	left
