filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-43_ses-03_task-emg2pose_run-01_recording-left_emg.bdf		91.693	ThumbsUpDownThumbRotationsCWCCWP	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-1_left.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-02_recording-right_emg.bdf		91.773	ThumbsUpDownThumbRotationsCWCCWP	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-1_right.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-03_recording-right_emg.bdf		70.441	CountingUpDownFaceSideAway	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-2_right.hdf5	test	stage
emg/sub-43_ses-03_task-emg2pose_run-04_recording-left_emg.bdf		69.965	CountingUpDownFaceSideAway	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-2_left.hdf5	test	stage
emg/sub-43_ses-03_task-emg2pose_run-05_recording-right_emg.bdf		67.913	ThumbsSwipesWholeHand	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-3_right.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-06_recording-left_emg.bdf		69.757	ThumbsSwipesWholeHand	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-3_left.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-07_recording-right_emg.bdf		75.213	FingerWigglingSpreading	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-08_recording-left_emg.bdf		75.297	FingerWigglingSpreading	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-09_recording-right_emg.bdf		58.9965	FingerAbductionSeries	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-10_recording-left_emg.bdf		58.6925	FingerAbductionSeries	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-11_recording-right_emg.bdf		67.4245	WristFlexionAbduction	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-6_right.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-12_recording-left_emg.bdf		66.8925	WristFlexionAbduction	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-6_left.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-13_recording-right_emg.bdf		80.6525	FingerPinchesSingleFingerPinchesMultiple	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-7_right.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-14_recording-left_emg.bdf		79.6765	FingerPinchesSingleFingerPinchesMultiple	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-7_left.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-15_recording-right_emg.bdf		79.3045	FingerFreeform	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-8_right.hdf5	test	stage
emg/sub-43_ses-03_task-emg2pose_run-16_recording-left_emg.bdf		79.2685	FingerFreeform	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-8_left.hdf5	test	stage
emg/sub-43_ses-03_task-emg2pose_run-17_recording-left_emg.bdf		86.093	IndividualFingerPointingSnap	left	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-9_left.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-18_recording-right_emg.bdf		85.4035	IndividualFingerPointingSnap	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-9_right.hdf5	train	none
emg/sub-43_ses-03_task-emg2pose_run-19_recording-right_emg.bdf		87.6085	HandClawGraspFlicks	right	2022-06-10-1654848000-e3616-cv-emg-pose-train@2-recording-10_right.hdf5	train	none
