onset	duration	trial_type	side
0.0	50.7405	FastPongFronthandBackhandThrowing	right
0.0	0.05	BAD_IK	right
1.6335	0.3165	BAD_IK	right
4.0005	0.0165	BAD_IK	right
8.184	0.1	BAD_IK	right
8.5175	0.0665	BAD_IK	right
9.401	0.1665	BAD_IK	right
20.635	0.0165	BAD_IK	right
22.235	0.0335	BAD_IK	right
23.435	0.05	BAD_IK	right
24.835	0.35	BAD_IK	right
26.0855	0.0665	BAD_IK	right
27.1185	0.2835	BAD_IK	right
28.402	0.1335	BAD_IK	right
35.275	0.0335	BAD_IK	right
38.827	0.05	BAD_IK	right
39.962	0.0165	BAD_IK	right
41.095	0.017	BAD_IK	right
48.544	0.0165	BAD_IK	right
48.6275	0.0165	BAD_IK	right
49.744	0.0335	BAD_IK	right
