onset	duration	trial_type	side
0.0	44.885	FastPongFronthandBackhandThrowing	right
0.1	0.3	BAD_IK	right
0.5	0.65	BAD_IK	right
1.25	0.6165	BAD_IK	right
1.9	0.0835	BAD_IK	right
2.0165	0.15	BAD_IK	right
2.2	0.4335	BAD_IK	right
2.7335	0.2165	BAD_IK	right
2.9835	0.25	BAD_IK	right
3.2835	0.9665	BAD_IK	right
4.2835	0.05	BAD_IK	right
4.4335	0.0165	BAD_IK	right
4.867	0.35	BAD_IK	right
5.617	0.0665	BAD_IK	right
5.7505	0.0165	BAD_IK	right
5.8335	0.017	BAD_IK	right
6.317	0.1	BAD_IK	right
6.9005	0.15	BAD_IK	right
7.084	0.333	BAD_IK	right
7.517	0.55	BAD_IK	right
8.184	0.0165	BAD_IK	right
8.234	0.1665	BAD_IK	right
8.434	0.2	BAD_IK	right
8.817	0.0835	BAD_IK	right
8.934	0.4165	BAD_IK	right
9.5175	0.9165	BAD_IK	right
10.8675	0.5	BAD_IK	right
11.4675	0.0165	BAD_IK	right
11.5175	0.1165	BAD_IK	right
12.0175	0.0165	BAD_IK	right
12.0675	0.45	BAD_IK	right
12.5675	0.05	BAD_IK	right
13.451	0.183	BAD_IK	right
13.6675	0.05	BAD_IK	right
13.801	0.0835	BAD_IK	right
14.2175	0.067	BAD_IK	right
14.3175	0.1	BAD_IK	right
14.451	0.4835	BAD_IK	right
15.0675	0.2	BAD_IK	right
15.301	0.0165	BAD_IK	right
15.351	0.2165	BAD_IK	right
15.751	0.2835	BAD_IK	right
16.0845	0.5835	BAD_IK	right
16.701	0.417	BAD_IK	right
17.168	0.9665	BAD_IK	right
18.168	0.0165	BAD_IK	right
18.218	0.25	BAD_IK	right
18.618	0.7	BAD_IK	right
19.468	0.0835	BAD_IK	right
19.5845	0.017	BAD_IK	right
19.6345	0.0835	BAD_IK	right
20.0345	1.4505	BAD_IK	right
21.6015	0.1165	BAD_IK	right
22.435	0.183	BAD_IK	right
24.0185	0.0665	BAD_IK	right
24.2015	0.1	BAD_IK	right
24.5015	0.167	BAD_IK	right
25.8185	0.05	BAD_IK	right
27.0185	0.0665	BAD_IK	right
28.1355	0.15	BAD_IK	right
29.102	0.0165	BAD_IK	right
29.202	0.0165	BAD_IK	right
29.452	0.05	BAD_IK	right
31.002	0.017	BAD_IK	right
31.052	0.05	BAD_IK	right
32.219	0.1165	BAD_IK	right
33.3495	0.0165	BAD_IK	right
33.433	0.25	BAD_IK	right
34.616	0.067	BAD_IK	right
35.8495	0.1155	BAD_IK	right
37.1815	0.017	BAD_IK	right
37.882	0.283	BAD_IK	right
38.2485	0.25	BAD_IK	right
39.182	0.2345	BAD_IK	right
39.483	0.067	BAD_IK	right
41.0165	0.0835	BAD_IK	right
42.3	0.1165	BAD_IK	right
43.651	0.167	BAD_IK	right
