onset	duration	trial_type	side
0.0	59.557	FingerFreeform	left
0.0	0.0665	BAD_IK	left
1.6165	0.417	BAD_IK	left
35.9295	0.033	BAD_IK	left
37.9305	0.1835	BAD_IK	left
39.7305	0.0835	BAD_IK	left
40.814	0.083	BAD_IK	left
41.414	0.05	BAD_IK	left
44.464	0.1165	BAD_IK	left
44.614	0.2	BAD_IK	left
46.1305	0.1	BAD_IK	left
46.814	0.45	BAD_IK	left
48.047	0.3	BAD_IK	left
53.5305	0.05	BAD_IK	left
53.714	0.1665	BAD_IK	left
54.714	0.05	BAD_IK	left
55.2805	0.4335	BAD_IK	left
55.7805	0.0165	BAD_IK	left
56.297	0.017	BAD_IK	left
57.414	0.033	BAD_IK	left
57.6305	0.4	BAD_IK	left
