onset	duration	trial_type	side
0.0	46.1365	HandOverHandCountingUpDownFingerWigglingSpreading	right
0.0	0.05	BAD_IK	right
4.1335	0.167	BAD_IK	right
4.367	0.867	BAD_IK	right
7.8175	1.1	BAD_IK	right
10.034	0.2835	BAD_IK	right
11.151	0.9335	BAD_IK	right
14.451	0.067	BAD_IK	right
14.551	1.0	BAD_IK	right
16.068	0.2665	BAD_IK	right
31.2525	0.183	BAD_IK	right
32.269	0.25	BAD_IK	right
33.2345	0.3	BAD_IK	right
34.2675	0.0335	BAD_IK	right
34.401	0.0665	BAD_IK	right
35.3175	0.0335	BAD_IK	right
35.7175	0.017	BAD_IK	right
36.5205	0.1	BAD_IK	right
36.8875	0.05	BAD_IK	right
37.754	0.1335	BAD_IK	right
38.0875	0.0165	BAD_IK	right
38.9205	0.017	BAD_IK	right
39.1205	0.082	BAD_IK	right
39.236	0.0165	BAD_IK	right
40.036	0.0835	BAD_IK	right
41.4025	0.25	BAD_IK	right
42.7195	0.2165	BAD_IK	right
44.4195	0.0165	BAD_IK	right
45.3525	0.05	BAD_IK	right
45.686	0.15	BAD_IK	right
