onset	duration	trial_type	side
0.0	56.757	IndexPinchesMiddlePinchesThumbswipes	left
0.0	0.05	BAD_IK	left
8.4505	0.2	BAD_IK	left
12.051	0.083	BAD_IK	left
12.984	0.0835	BAD_IK	left
15.8175	0.067	BAD_IK	left
20.268	0.0835	BAD_IK	left
21.968	0.067	BAD_IK	left
24.6015	0.3835	BAD_IK	left
26.302	0.3	BAD_IK	left
27.102	0.033	BAD_IK	left
27.3185	0.1	BAD_IK	left
27.8855	0.033	BAD_IK	left
28.0355	0.05	BAD_IK	left
28.7185	0.117	BAD_IK	left
29.502	0.1835	BAD_IK	left
31.152	0.0835	BAD_IK	left
33.1315	0.0835	BAD_IK	left
