onset	duration	trial_type	side
0.0	46.077	GraspPunchCloseFar	left
0.0	0.05	BAD_IK	left
5.2335	0.367	BAD_IK	left
7.667	0.0335	BAD_IK	left
14.4845	0.983	BAD_IK	left
15.551	0.4	BAD_IK	left
18.668	0.05	BAD_IK	left
18.7515	0.15	BAD_IK	left
21.6515	0.15	BAD_IK	left
22.635	0.5665	BAD_IK	left
24.235	0.8835	BAD_IK	left
25.385	0.3835	BAD_IK	left
26.035	0.5335	BAD_IK	left
27.4685	0.4	BAD_IK	left
28.002	0.0165	BAD_IK	left
28.1185	0.067	BAD_IK	left
31.152	0.017	BAD_IK	left
32.4025	0.665	BAD_IK	left
33.684	0.317	BAD_IK	left
34.034	0.6	BAD_IK	left
34.684	0.05	BAD_IK	left
34.784	0.0335	BAD_IK	left
34.884	0.0835	BAD_IK	left
35.134	0.067	BAD_IK	left
35.251	0.25	BAD_IK	left
36.4665	0.0835	BAD_IK	left
36.683	0.017	BAD_IK	left
37.25	0.5	BAD_IK	left
41.9	0.6165	BAD_IK	left
43.101	0.5835	BAD_IK	left
44.218	0.45	BAD_IK	left
