onset	duration	trial_type	side
0.0	63.821	TwoHandedFreeStyle	left
0.0	1.2665	BAD_IK	left
10.4505	0.25	BAD_IK	left
11.901	0.2165	BAD_IK	left
16.918	0.033	BAD_IK	left
19.9845	0.017	BAD_IK	left
22.268	1.2335	BAD_IK	left
26.285	0.5335	BAD_IK	left
26.9185	0.1	BAD_IK	left
31.119	1.0835	BAD_IK	left
32.6355	0.5725	BAD_IK	left
33.3245	0.217	BAD_IK	left
36.0245	0.7345	BAD_IK	left
41.3255	0.15	BAD_IK	left
41.859	0.6	BAD_IK	left
42.859	0.05	BAD_IK	left
43.009	0.05	BAD_IK	left
43.609	0.017	BAD_IK	left
47.8425	0.05	BAD_IK	left
47.9425	0.15	BAD_IK	left
48.1425	0.0165	BAD_IK	left
49.0925	0.0165	BAD_IK	left
49.1425	0.9335	BAD_IK	left
51.059	0.017	BAD_IK	left
51.3425	0.0335	BAD_IK	left
53.409	0.017	BAD_IK	left
62.859	0.05	BAD_IK	left
63.126	0.3	BAD_IK	left
63.4925	0.05	BAD_IK	left
