filename	acq_time	duration	stage	side	source_file
emg/sub-128_ses-01_task-emg2pose_run-01_recording-left_emg.bdf	n/a	68.3085	TwoHandedFreeStyle	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-1_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-02_recording-right_emg.bdf	n/a	68.3045	TwoHandedFreeStyle	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-1_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-03_recording-right_emg.bdf	n/a	45.8005	unconstrained	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-2_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-04_recording-left_emg.bdf	n/a	45.7925	IndexPinchesMiddlePinchesThumbswipes	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-2_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-05_recording-right_emg.bdf	n/a	45.1245	IndexPinchesMiddlePinchesThumbswipes	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-3_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-06_recording-left_emg.bdf	n/a	45.1205	unconstrained	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-3_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-07_recording-right_emg.bdf	n/a	50.6165	unconstrained	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-4_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-08_recording-left_emg.bdf	n/a	50.6205	DoorknobFingerGraspFistGrab	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-4_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-09_recording-right_emg.bdf	n/a	58.2475	DoorknobFingerGraspFistGrab	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-5_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-10_recording-left_emg.bdf	n/a	58.249	unconstrained	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-5_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-11_recording-right_emg.bdf	n/a	43.893	unconstrained	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-6_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-12_recording-left_emg.bdf	n/a	43.897	FastPongFronthandBackhandThrowing	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-6_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-13_recording-right_emg.bdf	n/a	44.609	FastPongFronthandBackhandThrowing	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-7_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-14_recording-left_emg.bdf	n/a	44.601	unconstrained	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-7_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-15_recording-right_emg.bdf	n/a	59.685	HandDeskSeparateClaspedChest	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-8_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-16_recording-left_emg.bdf	n/a	59.689	HandDeskSeparateClaspedChest	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-8_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-17_recording-right_emg.bdf	n/a	44.8645	unconstrained	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-9_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-18_recording-left_emg.bdf	n/a	44.8725	PokePinchCloseFar	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-9_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-19_recording-left_emg.bdf	n/a	44.585	unconstrained	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-10_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-20_recording-right_emg.bdf	n/a	44.589	PokePinchCloseFar	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-10_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-21_recording-left_emg.bdf	n/a	44.6725	GraspPunchCloseFar	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-11_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-22_recording-right_emg.bdf	n/a	44.6685	unconstrained	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-11_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-23_recording-left_emg.bdf	n/a	44.1405	unconstrained	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-12_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-24_recording-right_emg.bdf	n/a	44.1485	GraspPunchCloseFar	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-12_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-25_recording-left_emg.bdf	n/a	50.7645	PokeDrawPinchRotateclosefar	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-13_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-26_recording-right_emg.bdf	n/a	50.7605	unconstrained	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-13_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-27_recording-left_emg.bdf	n/a	44.5355	unconstrained	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-14_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-28_recording-right_emg.bdf	n/a	44.5275	PokeDrawPinchRotateclosefar	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-14_right.hdf5
emg/sub-128_ses-01_task-emg2pose_run-29_recording-left_emg.bdf	n/a	45.5765	unconstrained	left	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-15_left.hdf5
emg/sub-128_ses-01_task-emg2pose_run-30_recording-right_emg.bdf	n/a	45.5725	AllFingerPinchesThumbSwipeThumbRotate	right	2022-07-27-1658908800-407fc-cv-emg-pose-demonstration@2-recording-15_right.hdf5
