filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-57_ses-01_task-emg2pose_run-01_recording-left_emg.bdf	n/a	61.187	ThumbsUpDownThumbRotationsCWCCWP	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-1_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-02_recording-right_emg.bdf	n/a	61.187	ThumbsUpDownThumbRotationsCWCCWP	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-1_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-03_recording-right_emg.bdf	n/a	60.4085	CountingUpDownFaceSideAway	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-2_right.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-04_recording-left_emg.bdf	n/a	60.4085	CountingUpDownFaceSideAway	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-2_left.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-05_recording-right_emg.bdf	n/a	59.713	ThumbsSwipesWholeHand	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-3_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-06_recording-left_emg.bdf	n/a	59.405	ThumbsSwipesWholeHand	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-3_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-07_recording-right_emg.bdf	n/a	59.9455	FingerWigglingSpreading	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-4_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-08_recording-left_emg.bdf	n/a	59.8965	FingerWigglingSpreading	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-4_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-09_recording-right_emg.bdf	n/a	61.0565	FingerAbductionSeries	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-5_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-10_recording-left_emg.bdf	n/a	61.0165	FingerAbductionSeries	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-5_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-11_recording-right_emg.bdf	n/a	60.249	WristFlexionAbduction	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-6_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-12_recording-left_emg.bdf	n/a	60.261	WristFlexionAbduction	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-6_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-13_recording-right_emg.bdf	n/a	59.685	FingerPinchesSingleFingerPinchesMultiple	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-7_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-14_recording-left_emg.bdf	n/a	59.697	FingerPinchesSingleFingerPinchesMultiple	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-7_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-15_recording-right_emg.bdf	n/a	62.5645	FingerFreeform	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-8_right.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-16_recording-left_emg.bdf	n/a	62.5285	FingerFreeform	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-8_left.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-17_recording-left_emg.bdf	n/a	64.109	IndividualFingerPointingSnap	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-9_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-18_recording-right_emg.bdf	n/a	64.113	IndividualFingerPointingSnap	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-9_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-19_recording-right_emg.bdf	n/a	69.9155	HandClawGraspFlicks	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-10_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-20_recording-left_emg.bdf	n/a	69.925	HandClawGraspFlicks	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-10_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-21_recording-right_emg.bdf	n/a	65.9885	ShakaVulcanPeace	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-11_right.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-22_recording-left_emg.bdf	n/a	65.9885	ShakaVulcanPeace	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-11_left.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-23_recording-left_emg.bdf	n/a	59.345	HookEmHornsOKScissors	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-12_left.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-24_recording-right_emg.bdf	n/a	59.3355	HookEmHornsOKScissors	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-12_right.hdf5	test	stage
emg/sub-57_ses-01_task-emg2pose_run-25_recording-right_emg.bdf	n/a	245.3085	TwoHandedFreeStyle	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-13_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-26_recording-left_emg.bdf	n/a	245.2565	TwoHandedFreeStyle	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-13_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-27_recording-left_emg.bdf	n/a	54.6805	OneHandedFreeStyle	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-14_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-28_recording-right_emg.bdf	n/a	54.7285	unconstrained	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-14_right.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-29_recording-left_emg.bdf	n/a	60.7155	unconstrained	left	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-15_left.hdf5	train	none
emg/sub-57_ses-01_task-emg2pose_run-30_recording-right_emg.bdf	n/a	60.7115	OneHandedFreeStyle	right	2022-07-08-1657267200-1293e-cv-emg-pose-train@2-recording-15_right.hdf5	train	none
