onset	duration	trial_type	side
0.0	61.5525	HookEmHornsOKScissors	right
0.0	0.017	BAD_IK	right
8.934	1.8835	BAD_IK	right
10.884	0.3335	BAD_IK	right
11.451	0.3165	BAD_IK	right
11.8675	0.4335	BAD_IK	right
12.351	0.0165	BAD_IK	right
12.6675	0.9	BAD_IK	right
13.951	0.017	BAD_IK	right
14.0345	0.0165	BAD_IK	right
14.101	0.1	BAD_IK	right
24.9685	0.3335	BAD_IK	right
30.1025	0.6665	BAD_IK	right
32.019	0.267	BAD_IK	right
33.6115	1.6665	BAD_IK	right
35.3115	0.0665	BAD_IK	right
36.9345	0.067	BAD_IK	right
40.3345	0.017	BAD_IK	right
40.3845	0.1	BAD_IK	right
44.4845	0.3	BAD_IK	right
53.118	0.0835	BAD_IK	right
53.2345	0.1	BAD_IK	right
54.868	0.3665	BAD_IK	right
