onset	duration	trial_type	side
0.0	62.569	FingerFreeform	left
1.4665	0.2	BAD_IK	left
1.9	0.3165	BAD_IK	left
3.25	0.067	BAD_IK	left
3.4	0.45	BAD_IK	left
4.05	0.2835	BAD_IK	left
6.884	0.0165	BAD_IK	left
7.784	0.2665	BAD_IK	left
10.726	0.25	BAD_IK	left
11.164	0.168	BAD_IK	left
11.382	0.267	BAD_IK	left
11.699	0.283	BAD_IK	left
12.8155	0.7665	BAD_IK	left
19.3995	0.083	BAD_IK	left
19.566	0.4	BAD_IK	left
19.9995	0.033	BAD_IK	left
20.0995	1.0	BAD_IK	left
21.433	0.083	BAD_IK	left
21.5495	0.0335	BAD_IK	left
21.633	0.433	BAD_IK	left
22.1495	1.0335	BAD_IK	left
23.833	0.1665	BAD_IK	left
24.033	0.6	BAD_IK	left
24.733	0.3165	BAD_IK	left
25.2	0.033	BAD_IK	left
25.333	1.75	BAD_IK	left
27.6165	0.35	BAD_IK	left
28.1665	0.1835	BAD_IK	left
28.4835	2.1205	BAD_IK	left
30.6375	0.1	BAD_IK	left
30.871	0.883	BAD_IK	left
32.4875	0.382	BAD_IK	left
33.0195	0.6665	BAD_IK	left
51.656	0.3335	BAD_IK	left
52.8395	0.2165	BAD_IK	left
56.1225	0.4005	BAD_IK	left
56.7395	0.1	BAD_IK	left
58.323	0.6335	BAD_IK	left
59.224	0.25	BAD_IK	left
