onset	duration	trial_type	side
0.0	67.1995	FingerFreeform	left
0.0	0.0665	BAD_IK	left
1.1	0.083	BAD_IK	left
2.3335	0.033	BAD_IK	left
6.9505	0.0165	BAD_IK	left
9.917	0.1335	BAD_IK	left
13.1175	0.033	BAD_IK	left
13.5175	0.033	BAD_IK	left
13.9675	0.0165	BAD_IK	left
20.0345	0.05	BAD_IK	left
20.7515	0.05	BAD_IK	left
21.4015	0.4	BAD_IK	left
21.8345	0.117	BAD_IK	left
26.0515	0.067	BAD_IK	left
29.902	0.1665	BAD_IK	left
49.4855	0.017	BAD_IK	left
51.0525	0.183	BAD_IK	left
52.869	0.1335	BAD_IK	left
58.2355	0.1	BAD_IK	left
58.769	0.0665	BAD_IK	left
62.419	0.0335	BAD_IK	left
66.3525	0.0665	BAD_IK	left
