onset	duration	trial_type	side
0.0	65.797	TwoHandedFreeStyle	right
0.0	0.15	BAD_IK	right
8.934	0.0165	BAD_IK	right
9.2175	0.3165	BAD_IK	right
9.5675	0.6165	BAD_IK	right
10.234	0.0335	BAD_IK	right
10.584	0.0665	BAD_IK	right
16.751	0.067	BAD_IK	right
17.701	0.017	BAD_IK	right
18.518	0.0335	BAD_IK	right
18.968	0.0165	BAD_IK	right
19.668	0.0335	BAD_IK	right
19.7345	0.15	BAD_IK	right
20.068	0.1	BAD_IK	right
20.8015	0.0665	BAD_IK	right
21.185	0.0665	BAD_IK	right
21.618	0.117	BAD_IK	right
21.9515	0.1	BAD_IK	right
22.2015	0.0165	BAD_IK	right
22.3015	0.0335	BAD_IK	right
22.5015	0.0165	BAD_IK	right
22.668	0.5005	BAD_IK	right
23.235	0.1	BAD_IK	right
23.5185	0.1665	BAD_IK	right
23.785	0.15	BAD_IK	right
25.185	0.0835	BAD_IK	right
25.535	0.05	BAD_IK	right
25.802	0.083	BAD_IK	right
25.935	0.0835	BAD_IK	right
26.102	0.0165	BAD_IK	right
26.435	0.4335	BAD_IK	right
27.0685	0.25	BAD_IK	right
27.352	0.2165	BAD_IK	right
27.6855	0.25	BAD_IK	right
27.9685	0.2	BAD_IK	right
28.2355	0.5165	BAD_IK	right
28.9185	0.067	BAD_IK	right
29.1185	0.067	BAD_IK	right
29.3855	0.1	BAD_IK	right
29.802	0.1335	BAD_IK	right
30.2855	0.1	BAD_IK	right
31.6855	0.0335	BAD_IK	right
34.253	0.35	BAD_IK	right
35.6865	0.1	BAD_IK	right
40.187	0.1335	BAD_IK	right
40.454	0.2	BAD_IK	right
45.837	0.5335	BAD_IK	right
48.1535	0.75	BAD_IK	right
54.569	0.1165	BAD_IK	right
65.1525	0.15	BAD_IK	right
