onset	duration	trial_type	side
0.0	45.237	unconstrained	left
12.851	0.05	BAD_IK	left
13.0675	0.0165	BAD_IK	left
13.251	0.05	BAD_IK	left
13.8345	0.0165	BAD_IK	left
13.8845	0.033	BAD_IK	left
14.2675	0.217	BAD_IK	left
16.618	0.05	BAD_IK	left
17.801	0.1335	BAD_IK	left
20.368	0.65	BAD_IK	left
21.3015	0.0835	BAD_IK	left
21.535	0.05	BAD_IK	left
21.7015	0.2165	BAD_IK	left
22.285	0.033	BAD_IK	left
22.5515	0.1665	BAD_IK	left
22.818	0.167	BAD_IK	left
23.0515	0.45	BAD_IK	left
23.535	0.1165	BAD_IK	left
23.7015	0.25	BAD_IK	left
24.0015	0.0835	BAD_IK	left
24.3515	0.2335	BAD_IK	left
24.635	0.3165	BAD_IK	left
25.2185	0.2665	BAD_IK	left
25.952	0.4165	BAD_IK	left
26.402	0.083	BAD_IK	left
26.535	0.617	BAD_IK	left
27.535	0.217	BAD_IK	left
27.802	0.0335	BAD_IK	left
27.8685	0.0335	BAD_IK	left
28.0185	0.25	BAD_IK	left
28.3355	0.0165	BAD_IK	left
28.5185	0.017	BAD_IK	left
28.6185	0.6	BAD_IK	left
29.3355	0.05	BAD_IK	left
29.4185	0.067	BAD_IK	left
29.7185	0.8505	BAD_IK	left
30.602	0.217	BAD_IK	left
30.969	0.0665	BAD_IK	left
31.2855	0.0665	BAD_IK	left
31.4355	2.444	BAD_IK	left
33.9295	1.867	BAD_IK	left
35.8465	5.1325	BAD_IK	left
41.0125	2.9835	BAD_IK	left
44.029	0.35	BAD_IK	left
44.446	0.2	BAD_IK	left
44.679	0.1	BAD_IK	left
44.8125	0.0335	BAD_IK	left
44.929	0.1335	BAD_IK	left
45.096	0.1415	BAD_IK	left
