onset	duration	trial_type	side
0.0	43.005	GraspPunchCloseFar	left
0.0	0.05	BAD_IK	left
2.1	0.1165	BAD_IK	left
3.6835	0.0165	BAD_IK	left
3.8	0.017	BAD_IK	left
3.85	0.55	BAD_IK	left
4.45	0.017	BAD_IK	left
4.5335	0.1335	BAD_IK	left
6.0505	0.0665	BAD_IK	left
7.2005	0.1	BAD_IK	left
9.2675	0.2665	BAD_IK	left
10.3005	0.2335	BAD_IK	left
10.6175	0.1	BAD_IK	left
10.784	0.0165	BAD_IK	left
11.334	0.0165	BAD_IK	left
11.4675	0.1665	BAD_IK	left
13.701	0.05	BAD_IK	left
17.701	0.0335	BAD_IK	left
20.468	0.05	BAD_IK	left
21.0015	0.05	BAD_IK	left
21.385	0.0665	BAD_IK	left
22.4015	0.1835	BAD_IK	left
23.935	0.0335	BAD_IK	left
24.5515	0.017	BAD_IK	left
26.935	0.0335	BAD_IK	left
27.1685	0.05	BAD_IK	left
27.5185	0.0335	BAD_IK	left
27.9855	0.283	BAD_IK	left
29.352	0.05	BAD_IK	left
33.1835	0.15	BAD_IK	left
33.767	0.1165	BAD_IK	left
34.3	0.167	BAD_IK	left
35.3835	0.0335	BAD_IK	left
36.333	0.017	BAD_IK	left
36.45	0.0165	BAD_IK	left
40.2	0.0495	BAD_IK	left
