filename	acq_time	duration	stage	side	source_file
emg/sub-66_ses-01_task-emg2pose_run-01_recording-left_emg.bdf	n/a	77.209	ThumbsUpDownThumbRotationsCWCCWP	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-1_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-02_recording-right_emg.bdf	n/a	77.121	ThumbsUpDownThumbRotationsCWCCWP	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-1_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-03_recording-right_emg.bdf	n/a	90.0675	CountingUpDownFaceSideAway	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-2_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-04_recording-left_emg.bdf	n/a	87.4075	CountingUpDownFaceSideAway	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-2_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-05_recording-right_emg.bdf	n/a	58.281	ThumbsSwipesWholeHand	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-3_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-06_recording-left_emg.bdf	n/a	57.161	ThumbsSwipesWholeHand	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-3_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-07_recording-right_emg.bdf	n/a	57.1125	FingerWigglingSpreading	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-4_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-08_recording-left_emg.bdf	n/a	57.5365	FingerWigglingSpreading	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-4_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-09_recording-right_emg.bdf	n/a	61.8325	FingerAbductionSeries	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-5_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-10_recording-left_emg.bdf	n/a	60.6045	FingerAbductionSeries	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-5_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-11_recording-right_emg.bdf	n/a	60.281	WristFlexionAbduction	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-6_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-12_recording-left_emg.bdf	n/a	57.9755	WristFlexionAbduction	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-6_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-13_recording-right_emg.bdf	n/a	61.685	FingerPinchesSingleFingerPinchesMultiple	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-7_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-14_recording-left_emg.bdf	n/a	62.245	FingerPinchesSingleFingerPinchesMultiple	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-7_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-15_recording-right_emg.bdf	n/a	61.3445	FingerFreeform	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-8_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-16_recording-left_emg.bdf	n/a	61.8685	FingerFreeform	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-8_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-17_recording-left_emg.bdf	n/a	58.8635	IndividualFingerPointingSnap	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-9_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-18_recording-right_emg.bdf	n/a	59.9475	IndividualFingerPointingSnap	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-9_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-19_recording-right_emg.bdf	n/a	83.6715	HandClawGraspFlicks	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-10_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-20_recording-left_emg.bdf	n/a	83.9955	HandClawGraspFlicks	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-10_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-21_recording-right_emg.bdf	n/a	78.5845	ShakaVulcanPeace	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-11_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-22_recording-left_emg.bdf	n/a	79.1765	ShakaVulcanPeace	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-11_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-23_recording-left_emg.bdf	n/a	78.7085	HookEmHornsOKScissors	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-12_left.hdf5
emg/sub-66_ses-01_task-emg2pose_run-24_recording-right_emg.bdf	n/a	77.3445	HookEmHornsOKScissors	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-12_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-25_recording-right_emg.bdf	n/a	245.9755	TwoHandedFreeStyle	right	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-13_right.hdf5
emg/sub-66_ses-01_task-emg2pose_run-26_recording-left_emg.bdf	n/a	246.1195	TwoHandedFreeStyle	left	2022-06-15-1655280000-2b90e-cv-emg-pose-train@2-recording-13_left.hdf5
