onset	duration	trial_type	side
0.0	57.153	ShakaVulcanPeace	left
0.0	0.3335	BAD_IK	left
0.7335	0.25	BAD_IK	left
1.05	0.1665	BAD_IK	left
6.9005	0.05	BAD_IK	left
7.217	0.017	BAD_IK	left
10.884	0.75	BAD_IK	left
11.684	0.0835	BAD_IK	left
12.651	0.033	BAD_IK	left
14.8175	0.55	BAD_IK	left
18.118	0.2	BAD_IK	left
19.668	0.0335	BAD_IK	left
19.868	0.0665	BAD_IK	left
20.0345	0.0835	BAD_IK	left
20.1845	0.05	BAD_IK	left
20.3515	0.0165	BAD_IK	left
26.585	0.8835	BAD_IK	left
39.743	0.6	BAD_IK	left
44.2765	0.1	BAD_IK	left
44.46	0.05	BAD_IK	left
44.6095	0.017	BAD_IK	left
45.46	0.583	BAD_IK	left
46.093	0.467	BAD_IK	left
46.593	0.0835	BAD_IK	left
46.7265	0.15	BAD_IK	left
47.4765	0.8335	BAD_IK	left
54.2275	0.0335	BAD_IK	left
54.4945	0.133	BAD_IK	left
55.628	0.45	BAD_IK	left
56.2445	0.0165	BAD_IK	left
