onset	duration	trial_type	side
0.0	48.3165	PokePinchCloseFar	right
0.0	0.0835	BAD_IK	right
3.1505	0.3165	BAD_IK	right
6.634	0.0165	BAD_IK	right
7.2505	0.017	BAD_IK	right
10.2175	0.0165	BAD_IK	right
12.251	0.1335	BAD_IK	right
13.201	0.05	BAD_IK	right
13.7845	0.1	BAD_IK	right
15.351	0.1	BAD_IK	right
26.5685	0.017	BAD_IK	right
27.2855	0.0165	BAD_IK	right
31.6855	0.0335	BAD_IK	right
31.7525	0.0665	BAD_IK	right
38.7815	0.1665	BAD_IK	right
39.0645	0.117	BAD_IK	right
44.3145	0.1	BAD_IK	right
44.448	0.0665	BAD_IK	right
