onset	duration	trial_type	side
0.0	47.333	unconstrained	left
0.0	0.0335	BAD_IK	left
7.2005	1.4	BAD_IK	left
8.7005	0.0165	BAD_IK	left
9.0005	0.0165	BAD_IK	left
9.117	0.0835	BAD_IK	left
9.5005	0.067	BAD_IK	left
9.6175	0.233	BAD_IK	left
9.9675	0.033	BAD_IK	left
10.034	0.1	BAD_IK	left
10.184	0.0335	BAD_IK	left
10.2505	0.0335	BAD_IK	left
10.334	0.15	BAD_IK	left
10.584	0.2835	BAD_IK	left
11.551	0.25	BAD_IK	left
22.435	0.25	BAD_IK	left
22.768	0.1335	BAD_IK	left
23.335	0.0165	BAD_IK	left
23.4015	0.0335	BAD_IK	left
23.6685	0.1165	BAD_IK	left
25.1515	1.5005	BAD_IK	left
26.985	0.4	BAD_IK	left
27.9685	0.067	BAD_IK	left
29.152	0.2335	BAD_IK	left
