onset	duration	trial_type	side
0.0	45.8125	unconstrained	left
0.0	0.05	BAD_IK	left
6.934	0.05	BAD_IK	left
10.751	0.0165	BAD_IK	left
12.2675	0.217	BAD_IK	left
12.5845	0.4665	BAD_IK	left
13.0845	0.6165	BAD_IK	left
14.601	0.6	BAD_IK	left
15.401	0.1	BAD_IK	left
16.1515	0.1	BAD_IK	left
16.718	0.5335	BAD_IK	left
17.718	0.1665	BAD_IK	left
18.368	0.017	BAD_IK	left
18.485	0.9165	BAD_IK	left
19.6515	0.0335	BAD_IK	left
19.7515	0.1835	BAD_IK	left
19.985	0.083	BAD_IK	left
20.1015	0.0665	BAD_IK	left
20.885	0.45	BAD_IK	left
21.7515	0.3	BAD_IK	left
23.952	0.1665	BAD_IK	left
24.535	0.1	BAD_IK	left
29.919	0.5165	BAD_IK	left
31.919	0.05	BAD_IK	left
32.0025	0.1165	BAD_IK	left
35.4315	0.2	BAD_IK	left
38.6485	0.0335	BAD_IK	left
38.732	0.4835	BAD_IK	left
39.2655	0.0165	BAD_IK	left
39.3155	0.45	BAD_IK	left
39.9655	0.0165	BAD_IK	left
40.6155	0.033	BAD_IK	left
40.682	0.0665	BAD_IK	left
41.8985	0.267	BAD_IK	left
43.6485	0.017	BAD_IK	left
