onset	duration	trial_type	side
0.0	60.0365	unconstrained	right
20.0015	0.1665	BAD_IK	right
20.318	0.0335	BAD_IK	right
21.1685	1.3165	BAD_IK	right
22.535	0.1	BAD_IK	right
23.135	0.15	BAD_IK	right
24.035	0.167	BAD_IK	right
24.6685	1.1	BAD_IK	right
25.802	0.0165	BAD_IK	right
26.3355	0.2	BAD_IK	right
27.102	0.1	BAD_IK	right
29.169	0.7835	BAD_IK	right
30.369	0.2835	BAD_IK	right
31.1355	0.117	BAD_IK	right
31.3355	0.017	BAD_IK	right
32.2025	0.0165	BAD_IK	right
43.0655	0.083	BAD_IK	right
43.2485	0.0335	BAD_IK	right
44.332	0.033	BAD_IK	right
48.215	0.017	BAD_IK	right
50.1985	0.0835	BAD_IK	right
54.7985	0.0835	BAD_IK	right
54.9985	0.017	BAD_IK	right
