onset	duration	trial_type	side
0.0	57.9965	WristFlexionAbduction	right
0.0	0.017	BAD_IK	right
2.3335	0.117	BAD_IK	right
2.5505	0.8165	BAD_IK	right
3.417	0.6665	BAD_IK	right
4.584	0.133	BAD_IK	right
18.1015	0.183	BAD_IK	right
18.435	0.2165	BAD_IK	right
18.785	0.5	BAD_IK	right
21.4515	0.467	BAD_IK	right
21.9515	0.017	BAD_IK	right
23.002	0.8665	BAD_IK	right
23.9185	0.0335	BAD_IK	right
31.6525	0.0165	BAD_IK	right
31.719	0.0835	BAD_IK	right
32.0525	0.0665	BAD_IK	right
41.1015	0.1165	BAD_IK	right
41.5345	0.05	BAD_IK	right
41.618	0.0165	BAD_IK	right
41.668	0.3335	BAD_IK	right
44.05	0.5835	BAD_IK	right
44.6835	0.0165	BAD_IK	right
46.6165	0.2335	BAD_IK	right
46.8835	0.6665	BAD_IK	right
48.1335	0.4165	BAD_IK	right
48.5835	0.0665	BAD_IK	right
49.6165	0.1835	BAD_IK	right
49.9	0.0165	BAD_IK	right
