filename	acq_time	duration	stage	side	source_file
emg/sub-175_ses-02_task-emg2pose_run-01_recording-left_emg.bdf	n/a	72.837	ThumbsUpDownThumbRotationsCWCCWP	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-1_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-02_recording-right_emg.bdf	n/a	72.833	ThumbsUpDownThumbRotationsCWCCWP	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-1_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-03_recording-right_emg.bdf	n/a	62.657	CountingUpDownFaceSideAway	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-2_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-04_recording-left_emg.bdf	n/a	62.657	CountingUpDownFaceSideAway	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-2_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-05_recording-right_emg.bdf	n/a	96.257	ThumbsSwipesWholeHand	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-3_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-06_recording-left_emg.bdf	n/a	96.257	ThumbsSwipesWholeHand	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-3_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-07_recording-right_emg.bdf	n/a	115.3565	FingerWigglingSpreading	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-4_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-08_recording-left_emg.bdf	n/a	115.3525	FingerWigglingSpreading	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-4_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-09_recording-right_emg.bdf	n/a	98.585	FingerAbductionSeries	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-5_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-10_recording-left_emg.bdf	n/a	98.577	FingerAbductionSeries	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-5_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-11_recording-right_emg.bdf	n/a	69.8795	WristFlexionAbduction	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-6_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-12_recording-left_emg.bdf	n/a	69.869	WristFlexionAbduction	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-6_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-13_recording-right_emg.bdf	n/a	73.7365	FingerPinchesSingleFingerPinchesMultiple	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-7_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-14_recording-left_emg.bdf	n/a	73.7405	FingerPinchesSingleFingerPinchesMultiple	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-7_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-15_recording-right_emg.bdf	n/a	97.121	FingerFreeform	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-8_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-16_recording-left_emg.bdf	n/a	97.121	FingerFreeform	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-8_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-17_recording-left_emg.bdf	n/a	60.6485	IndividualFingerPointingSnap	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-9_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-18_recording-right_emg.bdf	n/a	60.6485	IndividualFingerPointingSnap	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-9_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-19_recording-right_emg.bdf	n/a	83.629	HandClawGraspFlicks	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-10_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-20_recording-left_emg.bdf	n/a	83.629	HandClawGraspFlicks	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-10_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-21_recording-right_emg.bdf	n/a	62.5235	ShakaVulcanPeace	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-11_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-22_recording-left_emg.bdf	n/a	62.525	ShakaVulcanPeace	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-11_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-23_recording-left_emg.bdf	n/a	64.5555	HookEmHornsOKScissors	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-12_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-24_recording-right_emg.bdf	n/a	64.5555	HookEmHornsOKScissors	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-12_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-25_recording-right_emg.bdf	n/a	241.7885	TwoHandedFreeStyle	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-13_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-26_recording-left_emg.bdf	n/a	241.7965	TwoHandedFreeStyle	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-13_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-27_recording-left_emg.bdf	n/a	52.0485	OneHandedFreeStyle	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-14_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-28_recording-right_emg.bdf	n/a	52.0445	unconstrained	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-14_right.hdf5
emg/sub-175_ses-02_task-emg2pose_run-29_recording-left_emg.bdf	n/a	46.445	unconstrained	left	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-15_left.hdf5
emg/sub-175_ses-02_task-emg2pose_run-30_recording-right_emg.bdf	n/a	46.4515	OneHandedFreeStyle	right	2022-07-15-1657872000-1b810-cv-emg-pose-train@2-recording-15_right.hdf5
