onset	duration	trial_type	side
0.0	57.221	FingerFreeform	right
0.0	0.8835	BAD_IK	right
7.067	0.0335	BAD_IK	right
12.851	0.0165	BAD_IK	right
14.9675	0.6335	BAD_IK	right
15.7175	0.3505	BAD_IK	right
17.9345	0.1835	BAD_IK	right
19.468	0.1165	BAD_IK	right
19.7015	0.1	BAD_IK	right
19.8515	0.3	BAD_IK	right
20.5515	0.1165	BAD_IK	right
20.985	0.0165	BAD_IK	right
21.6515	0.7165	BAD_IK	right
22.4015	0.1	BAD_IK	right
24.3515	0.0835	BAD_IK	right
24.6185	0.55	BAD_IK	right
25.2015	0.2005	BAD_IK	right
25.835	0.35	BAD_IK	right
26.235	0.15	BAD_IK	right
27.702	0.55	BAD_IK	right
28.5355	0.1165	BAD_IK	right
28.7685	0.15	BAD_IK	right
28.952	0.1	BAD_IK	right
29.302	0.1165	BAD_IK	right
47.055	0.167	BAD_IK	right
47.572	0.0165	BAD_IK	right
47.9385	0.1	BAD_IK	right
52.655	0.017	BAD_IK	right
53.322	0.083	BAD_IK	right
53.455	0.0335	BAD_IK	right
53.822	0.05	BAD_IK	right
53.9385	0.05	BAD_IK	right
54.022	0.033	BAD_IK	right
54.672	0.2	BAD_IK	right
55.205	0.017	BAD_IK	right
55.305	0.0335	BAD_IK	right
55.655	0.017	BAD_IK	right
56.772	0.4495	BAD_IK	right
