filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-171_ses-01_task-emg2pose_run-01_recording-left_emg.bdf	n/a	63.429	TwoHandedFreeStyle	left	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-1_left.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-02_recording-right_emg.bdf	n/a	63.429	TwoHandedFreeStyle	right	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-1_right.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-03_recording-right_emg.bdf	n/a	45.797	unconstrained	right	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-2_right.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-04_recording-left_emg.bdf	n/a	45.809	IndexPinchesMiddlePinchesThumbswipes	left	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-2_left.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-05_recording-right_emg.bdf	n/a	43.9365	IndexPinchesMiddlePinchesThumbswipes	right	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-3_right.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-06_recording-left_emg.bdf	n/a	43.9325	unconstrained	left	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-3_left.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-07_recording-right_emg.bdf	n/a	44.1095	unconstrained	right	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-4_right.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-08_recording-left_emg.bdf	n/a	44.1055	DoorknobFingerGraspFistGrab	left	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-4_left.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-09_recording-right_emg.bdf	n/a	44.1365	DoorknobFingerGraspFistGrab	right	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-5_right.hdf5	train	none
emg/sub-171_ses-01_task-emg2pose_run-10_recording-left_emg.bdf	n/a	44.1325	unconstrained	left	2022-10-03-1664784000-662ce-cv-emg-pose-demonstration@2-recording-5_left.hdf5	train	none
