filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-179_ses-04_task-emg2pose_run-01_recording-left_emg.bdf	n/a	65.715	TwoHandedFreeStyle	left	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-1_left.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-02_recording-right_emg.bdf	n/a	65.707	TwoHandedFreeStyle	right	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-1_right.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-03_recording-right_emg.bdf	n/a	48.581	unconstrained	right	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-2_right.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-04_recording-left_emg.bdf	n/a	48.573	IndexPinchesMiddlePinchesThumbswipes	left	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-2_left.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-05_recording-right_emg.bdf	n/a	47.7335	IndexPinchesMiddlePinchesThumbswipes	right	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-3_right.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-06_recording-left_emg.bdf	n/a	47.7375	unconstrained	left	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-3_left.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-07_recording-right_emg.bdf	n/a	46.1845	unconstrained	right	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-4_right.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-08_recording-left_emg.bdf	n/a	46.1805	DoorknobFingerGraspFistGrab	left	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-4_left.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-09_recording-right_emg.bdf	n/a	46.7205	DoorknobFingerGraspFistGrab	right	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-5_right.hdf5	train	none
emg/sub-179_ses-04_task-emg2pose_run-10_recording-left_emg.bdf	n/a	46.7285	unconstrained	left	2022-07-12-1657612800-790d1-cv-emg-pose-demonstration@2-recording-5_left.hdf5	train	none
