filename	acq_time	duration	stage	side	source_file	split	generalization
emg/sub-98_ses-02_task-emg2pose_run-01_recording-left_emg.bdf	n/a	59.3685	TwoHandedFreeStyle	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-1_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-02_recording-right_emg.bdf	n/a	59.3765	TwoHandedFreeStyle	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-1_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-03_recording-right_emg.bdf	n/a	45.5525	unconstrained	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-2_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-04_recording-left_emg.bdf	n/a	45.5485	IndexPinchesMiddlePinchesThumbswipes	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-2_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-05_recording-right_emg.bdf	n/a	51.001	IndexPinchesMiddlePinchesThumbswipes	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-3_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-06_recording-left_emg.bdf	n/a	51.005	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-3_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-07_recording-right_emg.bdf	n/a	47.697	unconstrained	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-4_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-08_recording-left_emg.bdf	n/a	47.697	FastPongFronthandBackhandThrowing	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-4_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-09_recording-right_emg.bdf	n/a	44.477	FastPongFronthandBackhandThrowing	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-5_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-10_recording-left_emg.bdf	n/a	44.473	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-5_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-11_recording-right_emg.bdf	n/a	44.2205	unconstrained	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-6_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-12_recording-left_emg.bdf	n/a	44.2125	PokePinchCloseFar	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-6_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-13_recording-right_emg.bdf	n/a	45.8565	PokePinchCloseFar	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-7_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-14_recording-left_emg.bdf	n/a	45.8565	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-7_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-15_recording-right_emg.bdf	n/a	44.477	unconstrained	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-8_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-16_recording-left_emg.bdf	n/a	44.477	GraspPunchCloseFar	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-8_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-17_recording-left_emg.bdf	n/a	45.5245	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-9_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-18_recording-right_emg.bdf	n/a	45.5285	GraspPunchCloseFar	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-9_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-19_recording-right_emg.bdf	n/a	44.2485	AllFingerPinchesThumbSwipeThumbRotate	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-10_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-20_recording-left_emg.bdf	n/a	44.2485	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-10_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-21_recording-right_emg.bdf	n/a	46.673	CountingUpDownFingerWigglingSpreading	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-11_right.hdf5	val	user_stage
emg/sub-98_ses-02_task-emg2pose_run-22_recording-left_emg.bdf	n/a	46.681	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-11_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-23_recording-right_emg.bdf	n/a	44.781	OneHandedFreeStyle	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-12_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-24_recording-left_emg.bdf	n/a	44.7835	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-12_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-25_recording-right_emg.bdf	n/a	59.5965	FingerTouchPalmClapmrburns	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-13_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-26_recording-left_emg.bdf	n/a	59.5965	FingerTouchPalmClapmrburns	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-13_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-27_recording-right_emg.bdf	n/a	57.481	HandOverHandAllFingerPinchesThumbSwipeThumbRotate	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-14_right.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-28_recording-left_emg.bdf	n/a	57.485	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-14_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-29_recording-right_emg.bdf	n/a	44.457	HandOverHandCountingUpDownFingerWigglingSpreading	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-15_right.hdf5	val	user_stage
emg/sub-98_ses-02_task-emg2pose_run-30_recording-left_emg.bdf	n/a	44.449	unconstrained	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-15_left.hdf5	val	user
emg/sub-98_ses-02_task-emg2pose_run-31_recording-right_emg.bdf	n/a	59.013	HandOverHandCountingUpDownFingerWigglingSpreading	right	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-16_right.hdf5	val	user_stage
emg/sub-98_ses-02_task-emg2pose_run-32_recording-left_emg.bdf	n/a	59.013	HandOverHandCountingUpDownFingerWigglingSpreading	left	2022-11-16-1668585600-aa2f5-cv-emg-pose-demonstration@2-recording-16_left.hdf5	val	user_stage
